RPM,DOC_um,Fz_Mean,Fz_Std,Fz_Peak2Peak,Peak_FFT_Amp,Label
114.0,1000.0,1.2031157757679467,0.8190802887965559,4.86446894556284,312.61671576327234,0
114.0,1000.0,1.1261583616855204,0.7604478159909062,4.86446894556284,321.8406690617049,0
114.0,1000.0,1.3266276753420243,0.8076828631005167,4.86446894556284,340.65220629043597,0
114.0,1000.0,1.0482508600704024,0.8896789175947992,5.837362660467625,313.3997070624116,0
114.0,1000.0,1.0777036967803724,0.8569109297413094,4.86446894556284,319.0469554755477,0
114.0,1000.0,1.319026945368387,0.855580507349077,4.86446894556284,324.1741779188153,0
114.0,1000.0,1.1765132139757042,0.8630408845867675,4.86446894556284,326.81664915613464,0
114.0,1000.0,1.289574103585619,0.8410317271136365,5.837362660467624,334.2322395067669,0
114.0,1000.0,0.9380402417547884,0.8211160143671874,4.86446894556284,306.90530282847095,0
114.0,1000.0,0.8553822785615921,0.7980406807244615,4.864468574523926,309.07530655352457,0
114.0,1000.0,0.9161881361054839,0.8398035169028194,4.86446894556284,333.88885885277773,0
114.0,1000.0,0.6102586671608151,0.8751719957634074,5.837362660467625,305.470661386829,0
114.0,1000.0,0.4544436577707529,0.9206440740499149,4.864468574523926,317.6700017727167,0
114.0,1000.0,-0.16976647203264292,0.8937806453392083,5.837363031506538,320.69101934795736,0
114.0,1000.0,-0.15741528011858463,0.8091991429841503,4.864468574523926,327.64289567374766,0
114.0,1000.0,-0.06620649434626102,0.8028200246705786,3.8915748596191406,332.0417593394823,0
114.0,1000.0,-0.24672388285398483,0.816610154318505,4.864468574523926,312.460299150656,0
114.0,1000.0,-0.18116756808012724,0.9133809459571298,4.864468574523926,315.9601950897702,0
114.0,1000.0,-0.3227312043309212,0.9013519787919538,4.864468574523926,298.0378271134131,0
114.0,1000.0,-0.29232827718951737,0.971675651953479,5.837363031506538,328.4467703446816,0
114.0,1000.0,-0.27522662840783596,0.8905333037772237,3.8915748596191406,281.8200320968626,0
114.0,1000.0,-0.31798074673861265,0.8250684678492312,3.8915748596191406,295.6866067444518,0
114.0,1000.0,-0.2562247980386019,0.7985088240432543,4.864468574523926,309.6803882321238,0
114.0,1000.0,-0.3474335838109255,0.8052091480495015,3.8915748596191406,281.8153684304776,0
114.0,1000.0,-0.2619253471493721,0.8523332384993956,4.864468574523926,299.31863667342634,0
114.0,1000.0,-0.3189308397064451,0.8389001497304297,4.8644693166017525,295.03909378591555,0
114.0,1000.0,-0.30847983300336634,0.8617277745226501,4.8644693166017525,289.47944762694937,0
114.0,1000.0,-0.24862406589090824,0.8086992377872937,3.8915748596191406,292.75350314820065,0
114.0,1000.0,-0.3835370636865264,0.8925926589043659,4.8644693166017525,299.3975978533485,0
114.0,1000.0,-0.22107141185551882,0.8697894562045048,3.8915748596191406,326.61145051002296,0
114.0,1000.0,-0.29612864181399345,0.8288545261009078,3.8915748596191406,301.0636816852927,0
114.0,1000.0,-0.2837774520739913,0.8720820646184416,3.8915748596191406,307.62270488757264,0
114.0,1000.0,-0.2410233337432146,0.8583760078652534,4.864468574523926,293.2875081262049,0
114.0,1000.0,-0.31798074673861265,0.784878533249812,4.864468574523926,298.6055771915839,0
114.0,1000.0,-0.22487177792936563,0.7979496209625743,3.8915748596191406,299.0115994049857,0
